,The 2012 PSSA Science - District Proficiency Results by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Science,% Advanced Science,% Proficient Science,% Basic Science,% Below Basic Science
103022803,Allegheny,3,EAST ALLEGHENY SD,11,All Students,122,3.3,19.7,55.7,21.3
103023153,Allegheny,3,ELIZABETH FORWARD SD,4,All Students,157,65.0,33.8,0.6,0.6
103023153,Allegheny,3,ELIZABETH FORWARD SD,8,All Students,198,24.2,35.4,24.2,16.2
103023153,Allegheny,3,ELIZABETH FORWARD SD,11,All Students,191,12.0,28.3,42.4,17.3
103023912,Allegheny,3,FOX CHAPEL AREA SD,4,All Students,342,69.0,26.3,4.4,0.3
103023912,Allegheny,3,FOX CHAPEL AREA SD,8,All Students,344,45.1,37.2,10.2,7.6
103023912,Allegheny,3,FOX CHAPEL AREA SD,11,All Students,320,34.7,31.9,30.6,2.8
103024102,Allegheny,3,GATEWAY SD,4,All Students,224,35.3,49.6,10.3,4.9
103024102,Allegheny,3,GATEWAY SD,8,All Students,286,35.7,35.0,17.5,11.9
103024102,Allegheny,3,GATEWAY SD,11,All Students,300,12.3,33.3,43.0,11.3
103024603,Allegheny,3,HAMPTON TOWNSHIP SD,4,All Students,206,71.8,20.9,6.3,1.0
103024603,Allegheny,3,HAMPTON TOWNSHIP SD,8,All Students,232,51.3,36.2,9.9,2.6
103024603,Allegheny,3,HAMPTON TOWNSHIP SD,11,All Students,271,33.9,29.5,33.6,3.0
103024753,Allegheny,3,HIGHLANDS SD,4,All Students,176,30.1,55.1,10.2,4.5
103024753,Allegheny,3,HIGHLANDS SD,8,All Students,190,10.5,35.3,26.8,27.4
103024753,Allegheny,3,HIGHLANDS SD,11,All Students,156,4.5,25.6,55.8,14.1
103025002,Allegheny,3,KEYSTONE OAKS SD,4,All Students,136,69.1,25.0,5.9,0.0
103025002,Allegheny,3,KEYSTONE OAKS SD,8,All Students,158,24.1,34.2,20.9,20.9
103025002,Allegheny,3,KEYSTONE OAKS SD,11,All Students,170,6.5,32.4,42.4,18.8
103026002,Allegheny,3,MCKEESPORT AREA SD,4,All Students,227,21.6,36.1,27.8,14.5
103026002,Allegheny,3,MCKEESPORT AREA SD,8,All Students,263,6.1,27.4,27.4,39.2
103026002,Allegheny,3,MCKEESPORT AREA SD,11,All Students,201,4.5,14.4,41.8,39.3
103026303,Allegheny,3,MONTOUR SD,4,All Students,229,45.4,39.7,9.6,5.2
103026303,Allegheny,3,MONTOUR SD,8,All Students,198,27.3,50.5,15.7,6.6
103026303,Allegheny,3,MONTOUR SD,11,All Students,249,14.5,32.1,40.2,13.3
103026343,Allegheny,3,MOON AREA SD,4,All Students,265,61.5,31.7,4.9,1.9
103026343,Allegheny,3,MOON AREA SD,8,All Students,304,49.3,36.8,8.6,5.3
103026343,Allegheny,3,MOON AREA SD,11,All Students,282,18.1,35.5,36.9,9.6
103026402,Allegheny,3,MT LEBANON SD,4,All Students,386,79.8,18.7,1.6,0.0
103026402,Allegheny,3,MT LEBANON SD,8,All Students,352,54.5,34.9,8.0,2.6
103026402,Allegheny,3,MT LEBANON SD,11,All Students,433,37.0,36.5,24.7,1.8
103026852,Allegheny,3,NORTH ALLEGHENY SD,4,All Students,589,74.9,21.2,2.9,1.0
103026852,Allegheny,3,NORTH ALLEGHENY SD,8,All Students,635,49.9,38.7,9.0,2.4
103026852,Allegheny,3,NORTH ALLEGHENY SD,11,All Students,603,35.3,36.8,23.2,4.6
103026902,Allegheny,3,NORTH HILLS SD,4,All Students,242,62.4,32.2,5.0,0.4
103026902,Allegheny,3,NORTH HILLS SD,8,All Students,300,19.7,43.3,21.7,15.3
103026902,Allegheny,3,NORTH HILLS SD,11,All Students,305,16.4,29.2,42.3,12.1
103026873,Allegheny,3,NORTHGATE SD,4,All Students,100,45.0,39.0,11.0,5.0
103026873,Allegheny,3,NORTHGATE SD,8,All Students,87,19.5,29.9,24.1,26.4
103026873,Allegheny,3,NORTHGATE SD,11,All Students,87,10.3,29.9,49.4,10.3
103027352,Allegheny,3,PENN HILLS SD,4,All Students,289,20.8,48.4,21.1,9.7
103027352,Allegheny,3,PENN HILLS SD,8,All Students,329,7.6,28.6,22.2,41.6
103027352,Allegheny,3,PENN HILLS SD,11,All Students,240,3.3,16.7,45.8,34.2
103021003,Allegheny,3,PINE-RICHLAND SD,4,All Students,341,57.2,37.2,4.7,0.9
103021003,Allegheny,3,PINE-RICHLAND SD,8,All Students,342,41.8,40.1,13.7,4.4
103021003,Allegheny,3,PINE-RICHLAND SD,11,All Students,361,24.7,37.7,34.9,2.8
102027451,Allegheny,2,PITTSBURGH SD,4,All Students,1857,20.1,42.9,23.0,14.0
102027451,Allegheny,2,PITTSBURGH SD,8,All Students,1653,13.5,27.6,23.7,35.1
102027451,Allegheny,2,PITTSBURGH SD,11,All Students,1347,8.7,13.4,43.0,34.9
