,The 2012 PSSA Writing - District Proficiency Results  by Grade Level*,,,,,,,,,
,*Full Academic Year Students; No PASA/PSSA-M Scores. Percentages were rounded to the nearest one-tenth. Proficiency percentages may not add up to 100 due to rounding.,,,,,,,,,
,,,,,,,,,,
AUN,County,IU Number,District,Grade,Group,Number Scored Writing,% Advanced Writing,% Proficient Writing,% Basic Writing,% Below Basic Writing
103028833,Allegheny,3,STEEL VALLEY SD,5,All Students,129,0.8,45.0,48.8,5.4
103028833,Allegheny,3,STEEL VALLEY SD,8,All Students,132,6.8,72.0,15.9,5.3
103028833,Allegheny,3,STEEL VALLEY SD,11,All Students,141,2.8,74.5,22.7,0.0
103028853,Allegheny,3,STO-ROX SD,5,All Students,105,1.0,40.0,53.3,5.7
103028853,Allegheny,3,STO-ROX SD,8,All Students,76,1.3,55.3,40.8,2.6
103028853,Allegheny,3,STO-ROX SD,11,All Students,70,7.1,74.3,15.7,2.9
103029203,Allegheny,3,UPPER SAINT CLAIR SD,5,All Students,324,2.2,87.3,10.5,0.0
103029203,Allegheny,3,UPPER SAINT CLAIR SD,8,All Students,293,36.5,61.1,2.4,0.0
103029203,Allegheny,3,UPPER SAINT CLAIR SD,11,All Students,348,38.8,59.2,1.7,0.3
103029403,Allegheny,3,WEST ALLEGHENY SD,5,All Students,237,2.1,83.1,14.8,0.0
103029403,Allegheny,3,WEST ALLEGHENY SD,8,All Students,254,21.7,69.3,8.3,0.8
103029403,Allegheny,3,WEST ALLEGHENY SD,11,All Students,251,26.3,68.9,4.4,0.4
103029553,Allegheny,3,WEST JEFFERSON HILLS SD,5,All Students,220,1.8,81.8,16.4,0.0
103029553,Allegheny,3,WEST JEFFERSON HILLS SD,8,All Students,234,26.1,65.8,7.7,0.4
103029553,Allegheny,3,WEST JEFFERSON HILLS SD,11,All Students,217,16.6,77.4,5.5,0.5
103029603,Allegheny,3,WEST MIFFLIN AREA SD,5,All Students,191,0.0,40.8,57.1,2.1
103029603,Allegheny,3,WEST MIFFLIN AREA SD,8,All Students,205,2.0,50.2,44.4,3.4
103029603,Allegheny,3,WEST MIFFLIN AREA SD,11,All Students,231,14.3,75.8,8.2,1.7
103029803,Allegheny,3,WILKINSBURG BOROUGH SD,5,All Students,86,0.0,31.4,59.3,9.3
103029803,Allegheny,3,WILKINSBURG BOROUGH SD,8,All Students,67,0.0,20.9,61.2,17.9
103029803,Allegheny,3,WILKINSBURG BOROUGH SD,11,All Students,49,0.0,30.6,53.1,16.3
103029902,Allegheny,3,WOODLAND HILLS SD,5,All Students,250,0.0,40.0,56.8,3.2
103029902,Allegheny,3,WOODLAND HILLS SD,8,All Students,262,3.4,42.4,48.9,5.3
103029902,Allegheny,3,WOODLAND HILLS SD,11,All Students,244,4.1,74.6,17.6,3.7
128030603,Armstrong,28,APOLLO-RIDGE SD,5,All Students,105,0.0,55.2,42.9,1.9
128030603,Armstrong,28,APOLLO-RIDGE SD,8,All Students,119,3.4,80.7,15.1,0.8
128030603,Armstrong,28,APOLLO-RIDGE SD,11,All Students,122,6.6,69.7,19.7,4.1
128030852,Armstrong,28,ARMSTRONG SD,5,All Students,399,0.0,56.4,42.1,1.5
128030852,Armstrong,28,ARMSTRONG SD,8,All Students,416,5.8,63.9,27.6,2.6
128030852,Armstrong,28,ARMSTRONG SD,11,All Students,422,8.1,72.3,18.0,1.7
128033053,Armstrong,28,FREEPORT AREA SD,5,All Students,159,1.3,61.0,37.7,0.0
128033053,Armstrong,28,FREEPORT AREA SD,8,All Students,155,10.3,84.5,5.2,0.0
128033053,Armstrong,28,FREEPORT AREA SD,11,All Students,138,9.4,71.7,16.7,2.2
128034503,Armstrong,28,LEECHBURG AREA SD,5,All Students,60,3.3,63.3,30.0,3.3
128034503,Armstrong,28,LEECHBURG AREA SD,8,All Students,63,3.2,66.7,30.2,0.0
128034503,Armstrong,28,LEECHBURG AREA SD,11,All Students,57,7.0,70.2,21.1,1.8
